text,label
Pengakuan Angga Yunanda dan Adhisty Zara soal Isu Pacaran,0
Pidato Presiden Uni Afrika Meminta Seluruh Negara Menolak Jokowi sebagai Presiden Indonesia,1
Pemerintah Tegaskan Tak Akan Cabut Draf Omnibus Law RUU Ciptaker dari DPR,0
"'The Flu', Film Korea yang Kembali Dibicarakan Setelah Virus Corona Mewabah",0
Data Vaksin Covid-19 Penyebab Peningkatan Penyandang Disabilitas,1
Rekaman CCTV Truk Terguling Hantam 7 Mobil di Rest Area Cipularang,0
Kabar PDIP Bubar Kader Pindah PSI,1
"Jangan Lupa, PNS Kena Banjir Boleh Cuti 1 Bulan",0
Orang Terkaya Sedunia Mau Selamatkan Bumi Malah Dikritik,0
Perempuan PKS Kampanyekan 1 Istri Tidak Cukup,1
Mau Tahu Tahapan Tes Corona yang Dilalui Detri Warmanto? Cek di Sini,0
Sayembara Rp16 Miliar dari Megawati Terkait Ijazah Jokowi,1
"Rayakan Idul Fitri Saat Pandemi, Warganet: Lebaran Bareng Corona",0
"Roket Rusia Jatuh di Atas Samudera Hindia, Berbahaya?",0
Dwayne Johnson Ditantang Eks Petarung UFC Gara-gara Trump,0
LIPI Keluarkan Hasil Survei,1
Akun WhatsApp Mengatasnamakan Kadisperkim Kabupaten Garut,1
Kupon Hadiah Dalam Kopi Torabika,1
"Imbas Corona, Kemenag Tunda Seleksi Administrasi Calon Pejabat Eselon II",0
"Hari Penyiaran, KPI Ajak TV dan Radio Bangun Solidaritas Lawan Corona",0
Target Jokowi untuk 10 Ribu Tes Corona Per Hari Belum Terpenuhi,0
Catat! KRL-MRT-TransJ Beroperasi sampai Pukul 20.00 WIB saat Jakarta Darurat Corona,0
Video Perayaan Ulang Tahun ke-100 PKI,1
"Jangan Salah! Tak Bisa Kupas Salak, Nia Ramadhani Jago Bongkar-Pasang Kunci",0
Prabowo Beli APD Dan Obat Virus Corona dari China Pakai Uang Pribadi,1
Subsidi Pulsa 200 Ribu dan Kuota 50GB Periode Juli-Desember dari Kemdikbud RI,1
Video Presiden AS Donald Trump Dukung India Musnahkan Pakistan,1
Ketua KPU Ungkap Isi Pertemuan dengan Tersangka Suap PAW Harun Masiku,0
"WhatsApp Beta Dark Mode, Begini Cara Mengaktifkannya",0
Apakah Kamu Rentan Terinfeksi Corona? Cek Risiko COVID-19 di Sini,0
Aktor 'The Flash' Logan Williams Meninggal,0
"Modal Inti Kurang dari Rp 3 Triliun, Bank Terpaksa Turun Kelas",0
Pendaftaran Kartu Pra Kerja Gelombang Kedua Baru Dibuka Besok,0
Pemberlakuan Sertifikat Vaksin Covid-19 sebagai Syarat Pembelian BBM di SPBU Aceh Selatan,1
Bupati Luwu Utara Blusukan ke Pelosok Andalkan Sepeda Motor Trail,0
"Pasar Tanah Abang Tutup, Pabrik Tekstil Mulai Setop Produksi",0
"Pedagang Positif Corona, Pasar Kedip Kebayoran Lama Ditutup 14 Hari",0
Saluran Telegram Mengatasnamakan KemenkopUKM,1
Akun WhatsApp Mengatasnamakan Anggota Komisi I DPR RI,1
"Sempat Disentil Trump, China Buka Penerbangan untuk Maskapai AS",0
Video Erupsi Gunung Anak Krakatau pada 4 Februari 2022,1
Ini Dia Pertolongan Pertama Saat Penyakit Jantung Menyerang,0
"1 Pasien Positif Corona di Sumut Meninggal, Gubsu Edy: Jangan Panik",0
Dampak PSBB ke Ekonomi dan Pesan untuk Anies,0
"Pandemi Corona, Syuting 'Fantastic Beasts 3' Jalan Terus?",0
Ali Mochtar Ngabalin Dikeluarkan dari Istana,1
Rocky Gerung Mendadak Ustad,1
Pengelola Kebun Binatang Jurug Solo Tidak Sanggup Memberi Makan Satwa,1
Keteladanan Abu Bakar As Siddiq: Ikhlas Hidup Miskin demi Islam,0
Luing Memiliki Bisa yang Mematikan,1
Tersangka MeMiles Adalah Anak Johny Indo!,0
"Update Hoax Corona: Kominfo Temukan 147, Termasuk Disinformasi",0
Video yang Sebut Presiden Jokowi Copot Menkopolhukam Mahfud MD,1
Program One Health Bagian Dari Next Plandemi 2025,1
"Mengintip Stok Pangan Bulog di Tengah Pandemi Corona, Cukup?",0
Broadcast Jebakan Transfer Uang via ATM ke Rekening Bandar Narkoba,1
Video Pencurian di Kereta Api Tengah Malam,1
Saat Hotel di Inggris 'Dikuasai' Kaum Nudis yang Suka Telanjang,0
Kandungan Luciferase dalam Vaksin Covid-19 Sebagai Alat Pelacak,1
Promo Akhir Tahun Taman Safari Gratis Tiket Khusus Pengendara Motor,1
Gempa Besar dan Tsunami di Sumba Timur pada 28 Agustus 2020,1
Polo lumpur,0
Pakar UGM: Mudik Tetap Terjadi karena Warga Tak Percaya Program Subsidi,0
"Penemuan Kerangka Manusia di Bekasi, Polisi: Kemungkinan Masih Anak-anak",0
Foto ASN Berseragam Korpri Model Gamis,1
Jokowi Ingatkan 'Lampu Kuning' Sektor Pangan,0
Jokowi Akui Daya Beli Masyarakat Menurun,0
Area di Perumahan Batan Indah Tangsel Terpapar Radioaktif!,0
"Chevrolet Angkat Kaki dari Indonesia, Ini 26 Dealer yang Masih Terima Servis Mobil",0
Ini Asupan Vitamin Sea dari Pantai Bangka,0
Ilmuwan Pembuat Virus Covid-19 Telah Ditangkap,1
"#MakzulkanJKWBubarkanPDIP Trending, RUU HIP Dituding Ide Megawati",1
Prabowo Bagikan Bantuan Hingga Rp 45 Juta,1
Video Donald Trump Mengolok-olok Pakistan,1
Pesan WA Meminta Donor Darah Golongan O+ untuk 3 Orang Anak di Medan,1
Viral Video Pohon Bambu Berbuah di Pamekasan,1
Akun Facebook Mengatasnamakan Rektor Universitas Negeri Makassar,1
"Nagita Sebut Mobil Rp 700 Juta yang Dibeli Raffi Bobrok, Andre Sedih",0
Akun WhatsApp Mengatasnamakan Wakil Rektor III UIN Ar-Raniry,1
Kemenhub jadikan Larangan Mudik Ladang Bisnis dengan Jualan Stiker Khusus Bus,1
Video Presiden Jokowi Memiliki 20 Rekening di Luar Negeri,1
"Di RUU Minerba, Perusahaan Tambang Harus Siapkan Dana Eksplorasi",0
Video Unjuk Rasa Mahasiswa Terkait Kenaikan Harga BBM dan Tuntut Presiden Jokowi Mundur,1
PM Malaysia Anwar Ibrahim Dilarikan ke Rumah Sakit pada Akhir April 2025,1
"51 Nakes Positif Corona Hasil Tes Cepat, Wawalkot Bogor: Dikarantina di Hotel",0
Foto Jack Ma Waktu Kecil,1
Si Cantik McLaren Elva yang Jadi Mirip Ferrari,0
RSUD Andi Makkasau Tambah 7 Kamar Isolasi untuk Tangani Pasien Corona,0
Melanie Subono Sejak Awal Tak Percaya Indonesia Bebas dari Corona,0
"Laga Indonesia vs Iraq Resmi Diulang, Presiden Prabowo Temui Presiden FIFA",1
Undian Berhadiah Mengatasnamakan Bank Papua,1
Akun Facebook Mengatasnamakan Bupati dan Wakil Bupati Nias Selatan,1
VTube Dilegalkan OJK dan Perizinan Telah Mencapai 99 Persen,1
Vaksin mRNA Tidak Direkomendasikan Selama Kehamilan,1
Gara-gara Hastag INAELECTIONOBSERVERSOS Ada Pengawas Negara Sahabat,1
Mau Berjemur Jam Berapa Hari Ini? BMKG Bagikan Data UV Index 13 April,0
Sekelompok Pemudik Menggunakan Kostum Gorila untuk Mengelabui Petugas,1
Grab Siapkan Skema Ringankan Beban Cicilan Driver,0
Garuda Ajukan Perpanjangan Pelunasan Sukuk Global Rp 7 T,0
Penculikan Aktivis Mahasiswa Papua Erik Aliknoe,1
Mesut Ozil Sindir Indonesia yang Mayoritas Muslim dan Wapresnya Ulama,1
Baliho Surat Suara di Gowa Tidak Mencantumkan Foto Prabowo-Sandi,1
Misteri Tewasnya Sekeluarga dengan Posisi Terikat-Tenggelam di Bak Mandi,0
Akad Kontrak Gubernur DKI Jakarta,1
Video Kerusuhan di Pasar Kandang Kediri,1
Traffic Cone di Semarang Meleyot karena Cuaca Panas,1
"Galeri Foto Kocak! Bermodal Makanan, Pria Ini Parodikan Gaya Baju Artis",0
"Anak-anak Cina Komunis Banyak yang Sudah Jadi Polisi, Jangan Kaget kalau Ganas dengan Umat Islam",1
Wapres KH.Ma'ruf Amin Mengungkapkan bahwa Susu Kuda Liar dapat Menangkal Virus Corona,1
Video Sejumlah Guru Hancurkan Handphone Siswanya,1
"Krisdayanti dan Anak Saling Sahut di Medsos, MKD Ingatkan Kehormatan DPR",0
Pelayan Antar Dimsum Pakai Perahu Saat Banjir,1
PDIP Usulkan Hukuman Mati Bagi Penunggak BPJS,1
Akun WhatsApp Mengatasnamakan Ketua Umum HIPMI Kabupaten Buleleng,1
Sandi Rahasia pada Uang Baru Pecahan Rp 75.000,1
"Conor McGregor Kini Kurusan, Siap Tarung Lagi?",0
20Detik Rasakan Lezatnya Hot Stone Steak!,0
Akun WhatsApp Mengatasnamakan Wamen LHK Alue Dohong,1
"Soal Posisi Amien Rais di Kepengurusan Baru, PAN: Siapa Mau Gantikan Beliau?",0
"23 Titik di Tangerang Terendam Banjir, Tinggi Air 10-100 Cm",0
Tautan untuk Rekrutmen SPPI Badan Gizi Nasional,1
Akun Facebook Mengatasnamakan Pj Wali Kota Pekanbaru,1
Benarkah 150 Anak Penghafal Al-Quran di Afghanistan yang Tengah Merayakan Kelulusan Terbunuh Akibat Serangan Tentara Koalisi Amerika?,1
"Terlihat Selalu Ceria, Ayu Dewi Juga Bisa Jadi Pendiam",0
Syahnaz Tak Sangka Kamar Bersalin Sebelahan dengan Istri Ahok,0
Toyota Fortuner dan Hilux Terbaru Resmi Meluncur,0
Akun WhatsApp Pj. Sekda Kabupaten Kampar,1
Resep Pembaca : Getuk Krispi Isi Cokelat,0
"Barak Obama Mewakili Negara Amerika Serikat, Telah Menyatakan Kemenangan Prabowo-Sandi",1
74 Persen Orang Meninggal Mendadak akibat Vaksin Covid-19,1
Sumatera Dijadikan Sarang Teroris,1
"IndoXXI Tutup, Film Terlaris Sepanjang Masa Bisa Kamu Tonton di Sini",0
"Rumah Sakit Langsung Vonis Positif Covid-19 Bagi Pasien Bergejala Batuk, Pilek dan Meriang",1
Surat Undangan Wawancara Mengatasnamakan Thiess Indonesia,1
Jokowi soal Tak Ungkap Sebaran Corona: Kita Berhitung Kepanikan Warga,0
Memijat Telapak Tangan Dapat Sembuhkan Penyakit Jantung,1
Akun WhatsApp Mengatasnamakan Pegawai Dinas Pariwisata Provinsi Kalimantan Selatan,1
Pesan WhatsApp Mengatasnamakan Pj Setda Jawa Timur Bobby Soemiarsono,1
Armand Maulana Lelang Air Jordan untuk Bantu Korban PHK,0
China Tidak Menggunakan Vaksin Buatan Sendiri Namun Memilih Menggunakan Vaksin Impor Dari Jerman,1
Panggilan Tes Interview PT SMART Tbk,1
Akun WhatsApp Palsu Atas Nama Kepala Balitbang dan Inovasi Daerah Kabupaten Buleleng,1
Memakai Masker Menyebabkan Kanker,1
"Superleggera V4: Roket Karbon Ducati, Seharga Rp 7,8 Juta per 1 Kg Bobot",0
"Jakarta Banjir di Sejumlah Titik, Anies Cek Pintu Air Manggarai",0
"Prabowo Menteri Terbaik Versi Survei Indo Barometer, NasDem Tak Sependapat",0
Begal di Jalan Bukit Keminting atau di Jalan Garuda Palangka Raya,1
"Duh! Jangan Buruk Sangka, Ashanty Tak Mau Salaman Bukan karena Sombong",0
Megawati Bubarkan PDIP jika Terbukti Terima Suap dari Judi Online,1
Akun WhatsApp Mengatasnamakan Pj. Bupati Pulang Pisau,1
Mahfud Md: Pemerintah Sudah Proaktif Sampaikan Data Corona Secara Akurat,0
Open Recruitment Lowongan PDTI dan PLD SATKER P3MD,1
"Genjot Ekonomi Kerakyatan, BRI Galakkan Perhutanan Sosial di Bali",0
Prabowo Subianto Bagikan Uang Rp50 Juta,1
"All England 2020: Vito Kalah, Tunggal Putra Habis",0
"Makan Enak di Era Baru Makan di Mobil Lagi Hits, Ini Tips Aman dan Nyaman Kalau Mau Mencobanya",0
Surat Susunan Penyetaraan Pangkat TNI POLRI dengan PNS,1
"Periksa Benny Tjokro sebagai Tersangka Jiwasraya, Ini yang Digali Kejagung",0
"Menhan Prabowo Tidak Akan Ambil Gaji, Rumah dan Pakai Mobil Dinas",1
Kondisi Walikota Surakarta Gibran Kritis karena Sumpah dan Kutukan Megawati,1
McDonald's Ciater Tangsel Ditutup Paksa Polisi,1
Pendaftaran Pasukan Cadangan Ide Komunisme Bung Karno,1
"Relawan Medis Dukung Penerapan New Normal, Tolak Pelonggaran PSBB",0
THR Menteri hingga Anggota DPR Terancam Tak Cair,0
Terkuak! Pernikahan Jennifer Dunn dan Bobby Tak Direstui Kedua Orang Tua,0
"PBSI Sebut Kevin/Marcus Sudah Maksimal, Cuma Nasibnya Kalah",0
Akun WhatsApp Mengatasnamakan Inspektur Inspektorat Kabupaten Banggai,1
Akun Telegram Mengatasnamakan PT Pegadaian (Persero),1
Akun WhatsApp Mengatasnamakan Bupati Sumenep Achmad Fauzi,1
Pertamina Bagi Undian Subsidi Pemerintah Senilai Rp 189 Juta,1
Hai Sajad Ukra... Dengar Nih Peringatan Keras dari Sahabat Nikita Mirzani,0
Surat Panggilan Tes Wawancara Siloam Hospitals pada Oktober 2024,1
Foto: Selamat Pagi dari Gunung Wilis,0
Ashraf Sinclair Suami BCL Rajai Twitter,0
"Kasus Kebocoran Data, BSSN Kumpulkan Tokopedia, Bukalapak Cs",0
Sha Ine Febriyanti Sulit Main di Teater Kolosal 'Panembahan Reso',0
Mengunyah Daun Sirih Bisa jadi Antiseptik Cegah Korona,1
"Lindungi Awak Kapal, Kemnaker Siap Kolaborasi dengan KKP dan Kemenhub",0
Kota Tarakan Kalimantan Utara Bebas Covid-19,1
Profil 4 Calon Ketua Umum PAN yang Bertarung di Kongres Kendari,0
Tajir Melintir Berkat Bisnis Esek-esek,0
OnePlus 8 Punya Wireless Charging 30W,0
"Kecelakaan Kapal di Kabupaten Gowa, Provinsi Sulawesi Selatan",1
Sampah Perabotan Rumah Tangga Menumpuk di Duri Kosambi Jakbar Pascabanjir,0
Din Syamsuddin Dapat Dana tak Terbatas dari Amerika dan Israel,1
"Syukurlah, Lubang Ozon Terbesar di Kutub Utara Menutup",0
Sinar UV di Indonesia Sebagai Tameng,1
Terlalu Sering Makan Sate yang Dibakar Dapat Meningkatkan Resiko Terkena Kanker,1
"3.300 Gardu Listrik Jabodetabek Dipadamkan, Ini Wilayah Terdampak",0
Tautan Jasa Pembuatan Barcode Pertamina,1
"UAS soal Tukang Bully di Medsos: Pengecut Semua, Lari saat Dikejar",0
Polisi Ungkap Motif Pria di Jakut Serang Habib Luthfi dan Hina Jokowi,0
Faisal Basri Sentil Penanganan Corona: Komandannya Luhut atau Siapa?,0
Akun WhatsApp Mengatasnamakan Wakil Wali Kota Cilegon Sanuji Pentamarta,1
Stadion Kanjuruhan Dibakar,1
O2 Essential Home di Grand Wisata Bekasi Unggulkan Kemudahan Akses,0
DPR Awasi Ketat Anggaran Penanganan Corona,0
Tiga Kuliner Tradisional Favorit Bos OJK Wimboh Santoso,0
Video Mulan Jawab Tudingan Keterlibatannya di Kasus MeMiles,0
"PKS Tolak Bentuk Pansus Banjir, Waka DPRD: Sudah Sepakat di Rapat, Aneh!",0
Video Bajaj Hanyut Terbawa Arus Banjir di Semarang,1
Surat Pemberitahuan Pembekalan dan Penetapan Nama ASN yang Lulus (Atas Nama BKN),1
Buruh Pabrik di Depok Dikarantina karena Mengamuk dan Gigit Rekannya,1
"Tes Kelayakan Terminal, Bandara Rekrut 500 Penumpang Palsu",0
Bantuan Dana untuk Pekerja Migran Mengatasnamakan BP2MI pada Oktober 2024,1
PKI Semakin Berani Perlihatkan Wujudnya Lewat Sepatu,1
Desa Siluman Tidak ada Penghuni Dan Tidak Ada Warganya,1
1 Pesawat Isi Penumpang Cuma 3 Orang,1
"Menang Oscar, Sutradara 'Parasite' Terima Surat dari Martin Scorsese",0
"Pengelola, Kenapa Taman Martha Tiahahu di Blok M Dibiarkan Terbengkalai?",0
"10 Minggu Tutup, Abbey Road Studios Dibuka Lagi",0
Begal Berkeliaran di Kutai Barat,1
Gagal Ginjal Akut Disebabkan Air Susu Ibu yang Divaksin Covid-19,1
"Genjot Produktivitas Petani Kopi, Kementan Siapkan KUR Rp 3,96 T",0
Akun Whatsapp Mengatasnamakan Bupati Jember Terpilih,1
Chat Penipuan Mengatasnamakan Kepala Desa  Pandansari Lor,1
Qatar Borong Dua Ribu Rudal Banaspati dari Indonesia,1
"Ringankan Beban Imbas Corona, Astra Bagi-bagi Sembako Rp 25 M",0
Larangan Operasi Bus AKAP Diperpanjang sampai 7 Juni,0
"Mendag hingga Menlu ke Kantor Airlangga, Bahas Dampak Virus Corona",0
Mendikbud Berencana Gabungkan Pendidikan Agama Islam dan PKN,1
Dengarlah Kritikan Terhadap Pemerintahan Jokowi,1
Akun WhatsApp Mengatasnamakan Pegawai Diskominfo Kota Banjar,1
Alasan Anies Tak Pilih Kata New Normal: Banyak yang Belum Tahu,0
"Kabur 2 Pekan Usai Perkosa Tetangga Samping Rumah, Yasri Akhirnya Ditangkap",0
Video Remaja Mengalami TikTok Syndrome,1
"Cina akan Menyerang Indonesia, Jika Indonesia Ikut Campur Soal Muslim Uighur",1
Ini Kriteria Pasien yang Dapat Klaim Biaya Perawatan Terkait Virus Corona,0
Kemenkes Gandeng TNI-Polri Cegah Penyakit Pasca Banjir Jabodetabek,0
Dirut Telkomsel: 2 Karyawan Positif COVID-19 Meninggal Dunia,0
"Tak Perlu Suntik Putih Seperti Lucinta Luna, Santap Saja 5 Makanan Ini",0
"KFC Potong Gaji & Tunda THR, Penyebab Gula Mahal Terungkap",0
Pernyataan Ekstrem Mantan Menteri Kesehatan RI Terawan Agus Putranto,1
"Imam Positif COVID-19 Bikin 28 Warga Tambora ODP, MUI Ingatkan Fatwa",0
Akun WhatsApp Mengatasnamakan Pejabat DPKUKMP Kota Palangka Raya,1
Program Gebyar Undian Mengatasnamakan PT Industri Jamu Sido Muncul Tbk,1
Erick Thohir: New Normal Harus Kita Hadapi dan Cukup Lama,0
41 Prajurit TNI Gugur di Gaza pada 25 April 2025,1
Presiden Sedang Menghina Rakyatnya Sendiri,1
"Buku UUD 1945 yang Diubah oleh Rejim Jokowi, Berisi Ideologi Komunis",1
"Kehabisan Sarung Tangan, Dokter di Italia Meninggal Terinfeksi Corona",0
Deretan Musisi yang Kolaborasi Bareng IU Sebelum Suga 'BTS',0
Jagoan Nusantara 'Bumilangit' Beri Semangat pada Pekerja di Tengah Corona,0
Video Tanah Longsor di Garut,1
Data Skor Hasil Debat Publik Paslon Pilkada Purbalingga Tahun 2020,1
"Data Terbaru Corona Terkait Indonesia, 20 Maret 2020 Pukul 17.00 WIB",0
"Soal Peringatan Australia, Ini Perbandingan Tes Corona RI dengan China dkk",0
Kapolres Solok Kota Sebut Polri Diberi Porsi Terdepan dan Teratas Dalam Menjaga Keamanan Nasional,1
Soda Kue Bisa Sembuhkan Diabetes dalam 24 Jam,1
Tusuk Gigi Sebarkan HIV AIDS,1
"Iuran BPJS Batal Naik, Krisdayanti Turut Bahagia",0
Surat Pemanggilan Seleksi Pegawai PT Smart Tbk,1
Sederet Negara dan Lembaga yang Larang Zoom,0
"KKP Rilis Aplikasi Mobile, Sajikan Informasi Kelautan dan Perikanan",0
Polda Metro Koordinasi ke Pemprov Buka Gerai SIM di 8 Mal di Jakarta,0
Presiden Prabowo Tunjuk Rocky Gerung Masuk Kabinet Merah Putih,1
Poin-poin Proses Pembelajaran Kurikulum 2020,1
Berang-berang dan Kuda Putih Kudeta Jalanan Singapura,0
"Kesan Pertama Oppo Find X2, Layar Tajam dan Kamera Menggoda",0
Akun WhatsApp Chatbot Quran Chat Me Curi Data User,1
Istri Hakim Jamaluddin dan 2 Eksekutor Terancam Dihukum Mati,0
Dealer Mercedes-Benz Dirusak saat Demo Kematian George Floyd,0
Foto Wakil Presiden Ma’ruf Amin “5 TAHUN nggak ngapa-ngapain”,1
Video Dukungan Warga Cina Untuk Indonesia,1
Konsumen Umum Boleh Beli Mobil Mercy Spek Presiden?,0
Panji Gumilang Divonis Hukuman 20 Tahun Penjara dan Dipindahkan ke Nusakambangan,1
Wacana MotoGP 2020: Start Akhir Juli dan Hanya Berlangsung di Eropa,0
Undian Berhadiah Menyambut HUT RI ke-79 dari Bank Mandiri,1
Buka Puasa di Jalanan Kota London Inggris,1
Beli Rumah Subsidi dengan Syarat Harus Punya Gaji Rp12 Juta,1
"Akun Facebook Mengatasnamakan Pj. Bupati Aceh Barat, Mahdi Efendi",1
Wiranto: Pembakaran Hutan Ulah Pendukung Prabowo,1
Megawati Menjerit karena Skandal Korupsi Indosat dan Jual Pulau Diusut KPK,1
"Negatif Narkoba, Ririn Ekawati Masih Diperiksa Sebagai Saksi",0
Menteri Agama Larang Tarawih dan Tadarus Menggunakan Pengeras Suara,1
"Galeri Foto Ditunjuk Jadi Direktur Bank Dunia, Mari Elka Punya Banyak Momen Makan",0
Puteri Komarudin Resmi Jadi Menpora,1
"Yakin Anies Jujur, PD Minta Dugaan Manipulasi Rekomendasi TACB Diusut",0
"Judul 'Jurassic World 3' Resmi Diumumkan, Syuting Sudah Dimulai",0
"Songsong Daihatsu Indonesia Masters 2020, Istora Hampir Siap 100 Persen",0
KPU Umumkan Pilkada DKI Jakarta Putaran Kedua,1
"641 Ribu Warga Banten Miskin, Gubernur: Nggak Mungkin Kemiskinan Nol",0
Hollywood Cari Konsultan COVID-19 untuk Keamanan Set,0
Resep Ramadhan Lezat Resep Sambal Goreng Kentang Ati yang Sedap,0
"Dijual Suzuki Jimny Versi Pick-Up, Minat?",0
Spider-Man Gabung di Tony Stark,0
"Kronologi WN Jepang Positif Corona, Sudah Sakit Sebelum ke Indonesia",0
Kurir Galon di Magelang Jadi Korban Klitih,1
Puluhan Mobil Mewah di Kilang Pertamina Balongan Ikut Terbakar,1
Foto Longsor di Jalan Tol Semarang-Solo Arah Jakarta,1
Harga Beras Tinggi di Tengah Corona,0
Suster-Suster Korban Binomo Mengadu ke Komisi III DPR,1
"Galeri Foto Serunya Kulineran Lee Sung Kyung, Pemeran Dr. Romantic 2",0
Galeri Foto Trik Restoran di Dunia yang Mulai Beroperasi dengan Sistem 'New Normal',0
Akun WhatsApp Mengatasnamakan Kapolres Berau,1
"Dalam Sepekan, 9 Dokter Indonesia Meninggal di Tengah Pandemi Corona",0
"Usai Audiensi dengan Pemkot Depok, Massa Tolak LGBT Bubar",0
Ustadz Hanan Attaki di Tegal Ditolak GP Ansor,1
"Tolak Rasisme ke Warga Kulit Hitam, Disney Berdonasi 5 Juta Dollar",0
Asam Ribonukleat (RNA) Digunakan dalam Pakan Ayam di Amerika Serikat,1
Saksikan 'The Shallows' Malam Ini di Bioskop Trans TV,0
Berita Terpopuler Pizza Hilang Sepotong Hingga Ibu Masak Batu Untuk Anaknya,0
Menpora Belum Izinkan Cabor Gelar Kompetisi dan Uji Coba,0
Ini Masalah Terbesar di Rumah Tangga Justin Bieber dan Hailey Baldwin,0
Prabowo Pemenang Pilpres 2019,1
Akun WhatsApp Mengatasnamakan Bupati Lamongan Yuhronur Efendi,1
Menghirup Humidifier yang Diisi Air Laut Dapat Sembuhkan Covid-19 Secara Instan,1
Tautan Kompensasi Pertamina untuk Korban Pertamax Oplosan,1
Hanya Islam yang Boleh Masuk di Korut Kata Presiden Korut,1
"Cinta Alam, Teuku Wisnu Rambah Bisnis Baru",0
"Ada Wabah Corona, Maskapai Obral Tiket Domestik Rp 80 Ribu",0
"Saling Bantu Saat Pandemi, Warga Kebon Baru Sediakan Sembako di Rak Berbagi",0
Kocak! Anak Kost Masak Pakai Setrika Berakhir Ngenes,0
"Vakum Sementara Bikin Film, Joko Anwar Sibuk Nulis hingga Bikin Podcast",0
Surat Panggilan Interview PT Jababeka Group,1
"Mengenal Waisak, Hari Sucinya Umat Buddha",0
7 Penyebab Gangguan Kecemasan Mahasiswa di Tengah Pandemi Corona,0
"Beda Negara Beda Cara Tangkal Corona: Lockdown, Pisahkan Gender, Juga Pocong",0
KPK Panggil Lagi Elite Berkarya Vasco Ruseimy di Kasus Korupsi Kemenag,0
"PDIP Sudah Putuskan Cawalkot untuk Solo, Gibran atau Purnomo?",0
Akun WhatsApp Mengatasnamakan Plt. Kadisdik Provinsi Kalimantan Tengah,1
[HOAKS] Penculik Anak Dihajar Massa di Ampah,1
"Janjikan Nilai dan HP, Guru Bejat di Sumbar Setubuhi Siswi 2 Kali",0
"PDP yang Wafat di Luwu Positif Corona, Keluarga-Penggali Kubur Dikarantina",0
Darah yang Terinfeksi HIV dalam Saos Tomat,1
"Minta Warga Tetap di Jakarta, Pemprov DKI Hilangkan Mudik Gratis",0
Pemerintah Tetap Kerjakan Proyek IKN Hingga Kereta Cepat,0
Ayah dari Presiden Jokowi yang Asli Underbow PKI 1965,1
Video Presiden Jokowi Ditunjuk Antonio Guterres sebagai Sekjen PBB,1
Uber Punya Layanan Teman Jalan Kaki bareng ke Bandara?,0
Presiden Jokowi Pedagang Aset,1
"Menteri Agama Hadiri Acara Penghargaan LGBT, Tanda Dukungan?",1
Positif Virus Corona di Luwu Timur Sulsel Bertambah 9 Orang,0
Microsoft Mau Bikin Xbox Series X Jadi Murah,0
Pohon Berdarah Saat Ditebang,1
Suspect Corona Virus Ditemukan di Delta Spa,1
'Rossi Sudah Kehilangan Keberanian untuk Ambil Risiko',0
70 Ribu Foto Pengguna Tinder Perempuan Disebar ke Forum Kejahatan Siber,0
"Hari Pertama Puasa, Supermodel Iman Tampil Berhijab",0
Laporan Isu Hoaks Terkait Kerusuhan 22 Mei 2019,1
Akun WhatsApp Mengatasnamakan Sekretaris Daerah Provinsi Jawa Tengah,1
Surat Pendebetan Rekening Mengatasnamakan Direksi PT Pegadaian,1
Video Gempa Bumi Disusul Tsunami di Jepang pada 1 Januari 2024,1
Ada Duopoli Bikin Startup di RI Sulit Bersaing?,0
Mitsubishi Membagikan Toyota Hilux 2023 Melalui Akun Facebook Mitsubishi Pajero Club,1
Akun WhatsApp Mengatasnamakan Pj Bupati Garut Barnas Adjidin,1
"Paksa Istri Kirim Uang, Pria di Lombok Tengah Videokan Cekik Anak",0
Garena: Kami Ingin eSport Punya Fans Seperti Halnya Real Madrid,0
"Diskriminasi Penumpang Muslim, Maskapai Ini Didenda Rp 680 Juta",0
"AHY-Ibas Dinilai Miliki Peluang Jadi Ketum, Sekjen PD: Semua Kader Miliki Peluang",0
"Tersesat 34 Hari di Hutan, Ibu dan Anak Ini Bertahan Hidup Makan Buah Liar",0
Baru 51 Ribu Orang yang Terima Rp 600 Ribu dari Kartu Pra Kerja,0
